job_n,Energy,n_helices,r0_A,r0_B,r0_C,omega0,delta_omega0_A,delta_omega0_B,delta_omega0_C,z0_offset_A,z0_offset_B,z0_offset_C,helix1 phase,helix 2 phase,helix3 phase,invert_A,invert_B,invert_C,z1_offset_A,z1_offset_B,z1_offset_C,delta_t_A,delta_t_B,delta_t_C,omega1,z1
64132,-391.258,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
64138,-400.176,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
64142,-396.96,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64147,-397.168,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,3,-3,0,0,0,99.999268,1.51
64148,-395.769,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
64149,-402.11,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
64143,-403.199,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
64159,-399.23,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
64152,-385.73,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,3,3,0,0,0,99.999268,1.51
64150,-405.674,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
64169,-384.126,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
64151,-382.332,3,6,6,6,0,0,120,240,0,0,0,140,160,20,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
64170,-392.118,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64174,-388.886,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
64175,-391.113,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,0.6,1.8,0,0,0,99.999268,1.51
64177,-399.46,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
64200,-400.112,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
64183,-400.094,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,3,-3,0,0,0,99.999268,1.51
64205,-398.238,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
64179,-397.78,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
64187,-413.819,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
64199,-383.292,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
64185,-399.46,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
64201,-397.669,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
64184,-387.031,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
64186,-403.407,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
64206,-405.437,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64188,-397.489,3,6,6,6,0,0,120,240,0,0,0,140,160,40,0,1,0,0,3,3,0,0,0,99.999268,1.51
64203,-400.703,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,-0.6,-0.6,0,0,0,99.999268,1.51
64202,-408.28,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
64209,-407.769,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,0.6,-0.6,0,0,0,99.999268,1.51
64211,-408.667,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,0.6,1.8,0,0,0,99.999268,1.51
64212,-404.035,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,0.6,3,0,0,0,99.999268,1.51
64213,-404.009,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
64215,-402.896,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
64214,-397.701,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64236,-377.129,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
64237,-391.124,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
64227,-395.257,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,-3,-0.6,0,0,0,99.999268,1.51
64221,-400.19,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
64220,-405.304,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
64219,-396.331,3,6,6,6,0,0,120,240,0,0,0,140,160,60,0,1,0,0,3,-3,0,0,0,99.999268,1.51
64241,-404.236,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
64246,-391.077,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
64249,-393.234,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
64251,-400.841,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
64250,-388.431,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64265,-403.923,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
64259,-400.485,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
64254,-403.205,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
64255,-398.696,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,3,-3,0,0,0,99.999268,1.51
64274,-377.237,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
64256,-398.976,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
64273,-387.349,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
64260,-398.437,3,6,6,6,0,0,120,240,0,0,0,140,160,80,0,1,0,0,3,3,0,0,0,99.999268,1.51
64278,-400.615,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64277,-400.229,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
64276,-410.139,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
64283,-400.446,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,0.6,1.8,0,0,0,99.999268,1.51
64285,-389.931,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
64286,-384.101,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64305,-396.423,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,-1.8,-0.6,0,0,0,99.999268,1.51
64300,-403.324,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
64288,-396.206,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
64310,-388.181,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
64290,-396.601,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
64292,-400.823,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
64309,-398.026,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
64311,-404.723,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,-0.6,-0.6,0,0,0,99.999268,1.51
64293,-401.486,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
64314,-396.918,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64313,-388.786,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
64296,-404.908,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,3,3,0,0,0,99.999268,1.51
64315,-407.768,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,0.6,-3,0,0,0,99.999268,1.51
64295,-404.813,3,6,6,6,0,0,120,240,0,0,0,140,160,100,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
64319,-398.057,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,0.6,1.8,0,0,0,99.999268,1.51
64322,-392.329,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64324,-391.899,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
64323,-399.328,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
64329,-396.574,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
64328,-401.282,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
64350,-383.623,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64326,-399.526,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
64347,-395.658,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,-0.6,-0.6,0,0,0,99.999268,1.51
64345,-399.635,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
64332,-398.507,3,6,6,6,0,0,120,240,0,0,0,140,160,120,0,1,0,0,3,3,0,0,0,99.999268,1.51
64355,-401.687,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,0.6,1.8,0,0,0,99.999268,1.51
64356,-388.957,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,0.6,3,0,0,0,99.999268,1.51
64358,-406.907,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64360,-387.541,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
64361,-391.755,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,1.8,1.8,0,0,0,99.999268,1.51
64371,-406.712,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,-3,-0.6,0,0,0,99.999268,1.51
64369,-404.866,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
64376,-395.603,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
64362,-395.336,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,1.8,3,0,0,0,99.999268,1.51
64363,-407.304,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,3,-3,0,0,0,99.999268,1.51
64383,-394.779,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,-0.6,-0.6,0,0,0,99.999268,1.51
64381,-403.361,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
64368,-406.832,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,3,3,0,0,0,99.999268,1.51
64382,-395.688,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
64384,-399.373,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
64364,-394.87,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
64366,-397.083,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
64367,-404.086,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
64390,-411.585,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
64365,-387.492,3,6,6,6,0,0,120,240,0,0,0,140,160,140,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
64392,-406.122,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,0.6,3,0,0,0,99.999268,1.51
64386,-395.522,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64387,-392.423,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,0.6,-3,0,0,0,99.999268,1.51
64394,-387.878,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64393,-409.028,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
64395,-407.787,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
64396,-402.721,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
64408,-400.772,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
64399,-406.307,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,3,-3,0,0,0,99.999268,1.51
64402,-407.144,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
64418,-386.624,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
64400,-413.539,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
64422,-398.927,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64401,-407.657,3,6,6,6,0,0,120,240,0,0,0,140,160,160,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
64423,-391.521,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,0.6,-3,0,0,0,99.999268,1.51
64430,-396.545,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64447,-400.768,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
64431,-394.58,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
64448,-402.072,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
64441,-365.63,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
64443,-410.075,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-3,-0.6,0,0,0,99.999268,1.51
64446,-396.204,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-3,3,0,0,0,99.999268,1.51
64440,-399.872,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,3,3,0,0,0,99.999268,1.51
64436,-400.854,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
64453,-402.729,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
64451,-401.813,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
64444,-404.089,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
64452,-404.714,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
64435,-401.079,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,3,-3,0,0,0,99.999268,1.51
64456,-402.414,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
64457,-411.577,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
64437,-403.419,3,6,6,6,0,0,120,240,0,0,0,140,160,180,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
64449,-408.196,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-1.8,-0.6,0,0,0,99.999268,1.51
64459,-391.409,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,0.6,-3,0,0,0,99.999268,1.51
64461,-398.351,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,0.6,-0.6,0,0,0,99.999268,1.51
64458,-406.937,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64462,-404.039,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
64467,-411.182,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
64468,-396.4,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
64471,-393.13,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,3,-3,0,0,0,99.999268,1.51
64476,-409.599,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,3,3,0,0,0,99.999268,1.51
64473,-399.959,3,6,6,6,0,0,120,240,0,0,0,140,180,0,0,1,0,0,3,-0.6,0,0,0,99.999268,1.51
64482,-386.393,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,-3,3,0,0,0,99.999268,1.51
64481,-399.475,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
64478,-393.466,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
64490,-395.143,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
64494,-388.496,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64492,-398.577,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
64489,-406.346,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
64493,-383.868,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
64502,-390.493,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64499,-397.067,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,0.6,1.8,0,0,0,99.999268,1.51
64498,-403.485,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
64501,-394.213,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,1.8,-3,0,0,0,99.999268,1.51
64504,-401.358,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
64505,-404.808,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,1.8,1.8,0,0,0,99.999268,1.51
64507,-392.032,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,3,-3,0,0,0,99.999268,1.51
64510,-411.097,3,6,6,6,0,0,120,240,0,0,0,140,180,20,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
64513,-406.68,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
64517,-386.8,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
64524,-401.031,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
64518,-388.775,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-3,3,0,0,0,99.999268,1.51
64528,-388.136,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
64523,-387.893,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
64525,-400.844,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
64522,-394.91,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-1.8,0.6,0,0,0,99.999268,1.51
64529,-406.624,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
64530,-407.949,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
64535,-402.001,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,0.6,1.8,0,0,0,99.999268,1.51
64534,-395.193,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
64536,-390.078,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,0.6,3,0,0,0,99.999268,1.51
64539,-415.812,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,1.8,-0.6,0,0,0,99.999268,1.51
64540,-408.983,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,1.8,0.6,0,0,0,99.999268,1.51
64538,-400.209,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,1.8,-1.8,0,0,0,99.999268,1.51
64541,-402.753,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,1.8,1.8,0,0,0,99.999268,1.51
64543,-397.619,3,6,6,6,0,0,120,240,0,0,0,140,180,40,0,1,0,0,3,-3,0,0,0,99.999268,1.5160
82079,-395.765,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,140,180,0,1,0,0,3,1.8,0,0,0,99.999268,1.51
82081,-371.743,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-3,-3,0,0,0,99.999268,1.51
82082,-356.806,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-3,-1.8,0,0,0,99.999268,1.51
82078,-406.267,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,140,180,0,1,0,0,3,0.6,0,0,0,99.999268,1.51
82084,-392.037,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-3,0.6,0,0,0,99.999268,1.51
82086,-393.834,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-3,3,0,0,0,99.999268,1.51
82076,-404.026,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,140,180,0,1,0,0,3,-1.8,0,0,0,99.999268,1.51
82085,-399.205,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-3,1.8,0,0,0,99.999268,1.51
82083,-392.787,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-3,-0.6,0,0,0,99.999268,1.51
82092,-395.773,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-1.8,3,0,0,0,99.999268,1.51
82091,-400.976,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-1.8,1.8,0,0,0,99.999268,1.51
82090,-392.744,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-1.8,0.6,0,0,0,99.999268,1.51
82088,-404.061,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-1.8,-1.8,0,0,0,99.999268,1.51
82089,-389.131,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-1.8,-0.6,0,0,0,99.999268,1.51
82094,-372.241,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-0.6,-1.8,0,0,0,99.999268,1.51
82101,-384.681,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,0.6,-0.6,0,0,0,99.999268,1.51
82102,-390.379,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,0.6,0.6,0,0,0,99.999268,1.51
82096,-396.539,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-0.6,0.6,0,0,0,99.999268,1.51
82098,-391.465,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-0.6,3,0,0,0,99.999268,1.51
82087,-391.151,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-1.8,-3,0,0,0,99.999268,1.51
82100,-382.184,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,0.6,-1.8,0,0,0,99.999268,1.51
82097,-399.248,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-0.6,1.8,0,0,0,99.999268,1.51
82093,-387.537,3,6.5,6.5,6.5,0,0,120,240,0,0,0,40,160,0,0,1,0,0,-0.6,-3,0,0,0,99.999268,1.51
